condition,size,alpha
supercritical,4517,1.2
supercritical,1495,1.2
supercritical,3369,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,13,1.2
supercritical,67,1.2
supercritical,2487,1.2
supercritical,392,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,8,1.2
supercritical,5,1.2
supercritical,4,1.2
supercritical,3,1.2
supercritical,480,1.2
supercritical,1,1.2
supercritical,868,1.2
supercritical,369,1.2
supercritical,4,1.2
supercritical,4,1.2
supercritical,142,1.2
supercritical,1314,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,77,1.2
supercritical,10000,1.2
supercritical,3884,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,24,1.2
supercritical,2986,1.2
supercritical,1,1.2
supercritical,12,1.2
supercritical,4,1.2
supercritical,5,1.2
supercritical,1,1.2
supercritical,3617,1.2
supercritical,1,1.2
supercritical,6,1.2
supercritical,2,1.2
supercritical,85,1.2
supercritical,4,1.2
supercritical,4,1.2
supercritical,28,1.2
supercritical,197,1.2
supercritical,1,1.2
supercritical,2,1.2
supercritical,4,1.2
supercritical,10000,1.2
supercritical,12,1.2
supercritical,96,1.2
supercritical,3,1.2
supercritical,29,1.2
supercritical,1,1.2
supercritical,1,1.2
supercritical,23,1.2
supercritical,12,1.2
supercritical,2,1.2
supercritical,336,1.2
supercritical,10000,1.2
supercritical,12,1.2
supercritical,134,1.2
supercritical,10000,1.2
supercritical,7369,1.2
supercritical,22,1.2
supercritical,802,1.2
supercritical,1,1.2
supercritical,36,1.2
supercritical,5,1.2
supercritical,2,1.2
supercritical,16,1.2
supercritical,2,1.2
supercritical,404,1.2
supercritical,21,1.2
supercritical,44,1.2
supercritical,2,1.2
supercritical,2,1.2
supercritical,79,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,5,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,41,1.2
supercritical,13,1.2
supercritical,6,1.2
supercritical,5,1.2
supercritical,6,1.2
supercritical,10000,1.2
supercritical,622,1.2
supercritical,254,1.2
supercritical,3029,1.2
supercritical,4,1.2
supercritical,123,1.2
supercritical,21,1.2
supercritical,2051,1.2
supercritical,6,1.2
supercritical,172,1.2
supercritical,10000,1.2
supercritical,13,1.2
supercritical,1,1.2
supercritical,37,1.2
supercritical,8,1.2
supercritical,264,1.2
supercritical,10000,1.2
supercritical,27,1.2
supercritical,23,1.2
supercritical,203,1.2
supercritical,1,1.2
supercritical,4,1.2
supercritical,10000,1.2
supercritical,255,1.2
supercritical,1,1.2
supercritical,3,1.2
supercritical,311,1.2
supercritical,1377,1.2
supercritical,9495,1.2
supercritical,5,1.2
supercritical,10000,1.2
supercritical,56,1.2
supercritical,388,1.2
supercritical,93,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,4,1.2
supercritical,4447,1.2
supercritical,123,1.2
supercritical,9003,1.2
supercritical,37,1.2
supercritical,10,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,3,1.2
supercritical,10000,1.2
supercritical,2,1.2
supercritical,76,1.2
supercritical,10000,1.2
supercritical,24,1.2
supercritical,956,1.2
supercritical,3517,1.2
supercritical,787,1.2
supercritical,10000,1.2
supercritical,19,1.2
supercritical,2,1.2
supercritical,1,1.2
supercritical,4,1.2
supercritical,2,1.2
supercritical,59,1.2
supercritical,2,1.2
supercritical,1,1.2
supercritical,1,1.2
supercritical,7377,1.2
supercritical,87,1.2
supercritical,9,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,120,1.2
supercritical,2,1.2
supercritical,293,1.2
supercritical,1348,1.2
supercritical,16,1.2
supercritical,10000,1.2
supercritical,2,1.2
supercritical,5,1.2
supercritical,1,1.2
supercritical,3,1.2
supercritical,3,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,16,1.2
supercritical,44,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,1096,1.2
supercritical,10000,1.2
supercritical,2286,1.2
supercritical,10000,1.2
supercritical,465,1.2
supercritical,1,1.2
supercritical,13,1.2
supercritical,181,1.2
supercritical,8,1.2
supercritical,4,1.2
supercritical,74,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,1527,1.2
supercritical,610,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,1315,1.2
supercritical,39,1.2
supercritical,3,1.2
supercritical,51,1.2
supercritical,1405,1.2
supercritical,10000,1.2
supercritical,2431,1.2
supercritical,2,1.2
supercritical,97,1.2
supercritical,7,1.2
supercritical,1,1.2
supercritical,3,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,4,1.2
supercritical,5,1.2
supercritical,10000,1.2
supercritical,10,1.2
supercritical,1,1.2
supercritical,5,1.2
supercritical,1,1.2
supercritical,1,1.2
supercritical,1,1.2
supercritical,89,1.2
supercritical,2,1.2
supercritical,9,1.2
supercritical,10000,1.2
supercritical,15,1.2
supercritical,10000,1.2
supercritical,31,1.2
supercritical,12,1.2
supercritical,1032,1.2
supercritical,1,1.2
supercritical,1,1.2
supercritical,195,1.2
supercritical,28,1.2
supercritical,2472,1.2
supercritical,10000,1.2
supercritical,11,1.2
supercritical,93,1.2
supercritical,32,1.2
supercritical,10000,1.2
supercritical,7271,1.2
supercritical,10000,1.2
supercritical,4,1.2
supercritical,1641,1.2
supercritical,4,1.2
supercritical,3,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,2,1.2
supercritical,5210,1.2
supercritical,5,1.2
supercritical,8,1.2
supercritical,3,1.2
supercritical,81,1.2
supercritical,8,1.2
supercritical,211,1.2
supercritical,1,1.2
supercritical,1,1.2
supercritical,1,1.2
supercritical,15,1.2
supercritical,4589,1.2
supercritical,10000,1.2
supercritical,4,1.2
supercritical,71,1.2
supercritical,1499,1.2
supercritical,5,1.2
supercritical,13,1.2
supercritical,40,1.2
supercritical,2,1.2
supercritical,1,1.2
supercritical,2,1.2
supercritical,138,1.2
supercritical,1,1.2
supercritical,2,1.2
supercritical,7,1.2
supercritical,1,1.2
supercritical,2,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,200,1.2
supercritical,11,1.2
supercritical,266,1.2
supercritical,84,1.2
supercritical,3,1.2
supercritical,10000,1.2
supercritical,29,1.2
supercritical,5681,1.2
supercritical,13,1.2
supercritical,10000,1.2
supercritical,1570,1.2
supercritical,10000,1.2
supercritical,37,1.2
supercritical,24,1.2
supercritical,1143,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,7,1.2
supercritical,3025,1.2
supercritical,3,1.2
supercritical,51,1.2
supercritical,2,1.2
supercritical,8,1.2
supercritical,10000,1.2
supercritical,2,1.2
supercritical,148,1.2
supercritical,89,1.2
supercritical,1,1.2
supercritical,7,1.2
supercritical,62,1.2
supercritical,2,1.2
supercritical,3174,1.2
supercritical,10000,1.2
supercritical,3,1.2
supercritical,2,1.2
supercritical,20,1.2
supercritical,979,1.2
supercritical,5,1.2
supercritical,1,1.2
supercritical,49,1.2
supercritical,10000,1.2
supercritical,11,1.2
supercritical,15,1.2
supercritical,10000,1.2
supercritical,376,1.2
supercritical,572,1.2
supercritical,62,1.2
supercritical,10000,1.2
supercritical,342,1.2
supercritical,10000,1.2
supercritical,407,1.2
supercritical,766,1.2
supercritical,5,1.2
supercritical,6,1.2
supercritical,2077,1.2
supercritical,5,1.2
supercritical,62,1.2
supercritical,4,1.2
supercritical,4870,1.2
supercritical,1,1.2
supercritical,6929,1.2
supercritical,101,1.2
supercritical,2,1.2
supercritical,49,1.2
supercritical,5,1.2
supercritical,7,1.2
supercritical,8,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,228,1.2
supercritical,10,1.2
supercritical,179,1.2
supercritical,9,1.2
supercritical,270,1.2
supercritical,687,1.2
supercritical,352,1.2
supercritical,1,1.2
supercritical,210,1.2
supercritical,5,1.2
supercritical,1,1.2
supercritical,14,1.2
supercritical,17,1.2
supercritical,23,1.2
supercritical,446,1.2
supercritical,6,1.2
supercritical,6,1.2
supercritical,1,1.2
supercritical,331,1.2
supercritical,66,1.2
supercritical,8,1.2
supercritical,449,1.2
supercritical,47,1.2
supercritical,23,1.2
supercritical,35,1.2
supercritical,157,1.2
supercritical,220,1.2
supercritical,5,1.2
supercritical,2,1.2
supercritical,2,1.2
supercritical,163,1.2
supercritical,10000,1.2
supercritical,13,1.2
supercritical,2,1.2
supercritical,1170,1.2
supercritical,7582,1.2
supercritical,10000,1.2
supercritical,106,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,1,1.2
supercritical,1,1.2
supercritical,510,1.2
supercritical,1,1.2
supercritical,30,1.2
supercritical,24,1.2
supercritical,6,1.2
supercritical,10000,1.2
supercritical,2,1.2
supercritical,8,1.2
supercritical,1702,1.2
supercritical,1,1.2
supercritical,267,1.2
supercritical,4793,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,6,1.2
supercritical,82,1.2
supercritical,1,1.2
supercritical,4,1.2
supercritical,1,1.2
supercritical,6,1.2
supercritical,10000,1.2
supercritical,8,1.2
supercritical,61,1.2
supercritical,17,1.2
supercritical,21,1.2
supercritical,10000,1.2
supercritical,5,1.2
supercritical,139,1.2
supercritical,15,1.2
supercritical,1,1.2
supercritical,28,1.2
supercritical,4413,1.2
supercritical,1,1.2
supercritical,1,1.2
supercritical,2,1.2
supercritical,1377,1.2
supercritical,624,1.2
supercritical,64,1.2
supercritical,23,1.2
supercritical,10000,1.2
supercritical,1446,1.2
supercritical,4251,1.2
supercritical,4403,1.2
supercritical,171,1.2
supercritical,21,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,5,1.2
supercritical,10000,1.2
supercritical,11,1.2
supercritical,1,1.2
supercritical,1,1.2
supercritical,2,1.2
supercritical,4,1.2
supercritical,28,1.2
supercritical,421,1.2
supercritical,10000,1.2
supercritical,18,1.2
supercritical,38,1.2
supercritical,39,1.2
supercritical,48,1.2
supercritical,38,1.2
supercritical,1,1.2
supercritical,1,1.2
supercritical,1,1.2
supercritical,1,1.2
supercritical,446,1.2
supercritical,3,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,4,1.2
supercritical,35,1.2
supercritical,2,1.2
supercritical,3658,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,17,1.2
supercritical,1221,1.2
supercritical,1,1.2
supercritical,1,1.2
supercritical,1092,1.2
supercritical,15,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,26,1.2
supercritical,6481,1.2
supercritical,4889,1.2
supercritical,10000,1.2
supercritical,5,1.2
supercritical,10000,1.2
supercritical,2,1.2
supercritical,1,1.2
supercritical,16,1.2
supercritical,6705,1.2
supercritical,24,1.2
supercritical,6897,1.2
supercritical,692,1.2
supercritical,3,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,6,1.2
supercritical,32,1.2
supercritical,15,1.2
supercritical,2,1.2
supercritical,9,1.2
supercritical,2,1.2
supercritical,3,1.2
supercritical,2,1.2
supercritical,28,1.2
supercritical,2968,1.2
supercritical,67,1.2
supercritical,10000,1.2
supercritical,157,1.2
supercritical,345,1.2
supercritical,246,1.2
supercritical,19,1.2
supercritical,345,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,1846,1.2
supercritical,4,1.2
supercritical,1488,1.2
supercritical,1,1.2
supercritical,3,1.2
supercritical,1,1.2
supercritical,1950,1.2
supercritical,1153,1.2
supercritical,4448,1.2
supercritical,1,1.2
supercritical,32,1.2
supercritical,446,1.2
supercritical,2,1.2
supercritical,189,1.2
supercritical,1,1.2
supercritical,2,1.2
supercritical,25,1.2
supercritical,200,1.2
supercritical,2,1.2
supercritical,2,1.2
supercritical,3,1.2
supercritical,3,1.2
supercritical,3,1.2
supercritical,12,1.2
supercritical,201,1.2
supercritical,17,1.2
supercritical,1772,1.2
supercritical,573,1.2
supercritical,1,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,2,1.2
supercritical,1,1.2
supercritical,141,1.2
supercritical,78,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,14,1.2
supercritical,10,1.2
supercritical,5,1.2
supercritical,2,1.2
supercritical,2,1.2
supercritical,2,1.2
supercritical,1,1.2
supercritical,3,1.2
supercritical,6,1.2
supercritical,10000,1.2
supercritical,75,1.2
supercritical,10000,1.2
supercritical,10,1.2
supercritical,21,1.2
supercritical,7,1.2
supercritical,2,1.2
supercritical,2,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,2,1.2
supercritical,15,1.2
supercritical,2,1.2
supercritical,9,1.2
supercritical,1,1.2
supercritical,21,1.2
supercritical,4,1.2
supercritical,8,1.2
supercritical,1,1.2
supercritical,16,1.2
supercritical,10000,1.2
supercritical,7,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,2454,1.2
supercritical,218,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,22,1.2
supercritical,10000,1.2
supercritical,1540,1.2
supercritical,10000,1.2
supercritical,1924,1.2
supercritical,10000,1.2
supercritical,459,1.2
supercritical,1269,1.2
supercritical,40,1.2
supercritical,10000,1.2
supercritical,6099,1.2
supercritical,10000,1.2
supercritical,267,1.2
supercritical,6,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,82,1.2
supercritical,5,1.2
supercritical,2,1.2
supercritical,6945,1.2
supercritical,8564,1.2
supercritical,4553,1.2
supercritical,177,1.2
supercritical,9,1.2
supercritical,6,1.2
supercritical,1,1.2
supercritical,7840,1.2
supercritical,1,1.2
supercritical,145,1.2
supercritical,33,1.2
supercritical,42,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,1673,1.2
supercritical,1,1.2
supercritical,1,1.2
supercritical,16,1.2
supercritical,1,1.2
supercritical,2399,1.2
supercritical,43,1.2
supercritical,1,1.2
supercritical,1,1.2
supercritical,114,1.2
supercritical,3649,1.2
supercritical,17,1.2
supercritical,57,1.2
supercritical,3111,1.2
supercritical,111,1.2
supercritical,3,1.2
supercritical,115,1.2
supercritical,140,1.2
supercritical,752,1.2
supercritical,127,1.2
supercritical,10000,1.2
supercritical,3,1.2
supercritical,10000,1.2
supercritical,47,1.2
supercritical,263,1.2
supercritical,1,1.2
supercritical,10,1.2
supercritical,1532,1.2
supercritical,462,1.2
supercritical,1,1.2
supercritical,52,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,8,1.2
supercritical,575,1.2
supercritical,18,1.2
supercritical,205,1.2
supercritical,8,1.2
supercritical,7,1.2
supercritical,15,1.2
supercritical,2,1.2
supercritical,7283,1.2
supercritical,8,1.2
supercritical,12,1.2
supercritical,10000,1.2
supercritical,30,1.2
supercritical,50,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,2,1.2
supercritical,24,1.2
supercritical,10000,1.2
supercritical,10,1.2
supercritical,10,1.2
supercritical,2,1.2
supercritical,1,1.2
supercritical,846,1.2
supercritical,1554,1.2
supercritical,10000,1.2
supercritical,1674,1.2
supercritical,4,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,8,1.2
supercritical,6,1.2
supercritical,10000,1.2
supercritical,81,1.2
supercritical,3,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,10000,1.2
supercritical,11,1.2
supercritical,40,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,4,1.2
supercritical,3,1.2
supercritical,1,1.2
supercritical,61,1.2
supercritical,1,1.2
supercritical,14,1.2
supercritical,1,1.2
supercritical,13,1.2
supercritical,1,1.2
supercritical,8230,1.2
supercritical,3,1.2
supercritical,7,1.2
supercritical,10000,1.2
supercritical,950,1.2
supercritical,3,1.2
supercritical,1,1.2
supercritical,538,1.2
supercritical,11,1.2
supercritical,1427,1.2
supercritical,19,1.2
supercritical,8,1.2
supercritical,20,1.2
supercritical,994,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,40,1.2
supercritical,1,1.2
supercritical,23,1.2
supercritical,10000,1.2
supercritical,9,1.2
supercritical,10000,1.2
supercritical,145,1.2
supercritical,10000,1.2
supercritical,1184,1.2
supercritical,1,1.2
supercritical,3,1.2
supercritical,12,1.2
supercritical,2,1.2
supercritical,30,1.2
supercritical,24,1.2
supercritical,10000,1.2
supercritical,17,1.2
supercritical,2208,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,3,1.2
supercritical,30,1.2
supercritical,8,1.2
supercritical,12,1.2
supercritical,9,1.2
supercritical,6334,1.2
supercritical,20,1.2
supercritical,40,1.2
supercritical,10000,1.2
supercritical,1,1.2
supercritical,28,1.2
supercritical,1698,1.2
supercritical,2,1.2
supercritical,113,1.2
supercritical,3,1.2
supercritical,10000,1.2
supercritical,7,1.2
supercritical,7,1.2
supercritical,95,1.2
supercritical,2,1.2
supercritical,5,1.2
supercritical,14,1.2
supercritical,8,1.2
supercritical,41,1.2
supercritical,97,1.2
supercritical,65,1.2
supercritical,202,1.2
supercritical,6,1.2
supercritical,1,1.2
supercritical,1277,1.2
supercritical,10000,1.2
supercritical,4,1.2
supercritical,13,1.2
supercritical,31,1.2
supercritical,45,1.2
supercritical,218,1.2
supercritical,1,1.2
supercritical,596,1.2
supercritical,1,1.2
supercritical,23,1.2
supercritical,6579,1.2
supercritical,20,1.2
supercritical,2,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,1598,1.2
supercritical,14,1.2
supercritical,2,1.2
supercritical,10000,1.2
supercritical,44,1.2
supercritical,10000,1.2
supercritical,8,1.2
supercritical,7,1.2
supercritical,10000,1.2
supercritical,40,1.2
supercritical,2,1.2
supercritical,3,1.2
supercritical,26,1.2
supercritical,1,1.2
supercritical,22,1.2
supercritical,15,1.2
supercritical,1911,1.2
supercritical,8,1.2
supercritical,10000,1.2
supercritical,2,1.2
supercritical,87,1.2
supercritical,1,1.2
supercritical,748,1.2
supercritical,10000,1.2
supercritical,5167,1.2
supercritical,57,1.2
supercritical,27,1.2
supercritical,8184,1.2
supercritical,10000,1.2
supercritical,10000,1.2
supercritical,12,1.2
supercritical,10000,1.2
supercritical,2,1.2
supercritical,4,1.2
supercritical,1,1.2
supercritical,4,1.2
supercritical,1485,1.2
supercritical,10000,1.2
supercritical,1892,1.2
supercritical,146,1.2
supercritical,36,1.2
supercritical,476,1.2
supercritical,11,1.2
supercritical,9936,1.2
supercritical,285,1.2
supercritical,396,1.2
supercritical,46,1.2
supercritical,10000,1.2
supercritical,4,1.2
supercritical,11,1.2
supercritical,1839,1.2
supercritical,29,1.2
supercritical,10000,1.2
supercritical,8,1.2
supercritical,10,1.2
supercritical,10000,1.2
supercritical,22,1.2
supercritical,37,1.2
supercritical,7,1.2
